id,year,month,zip_code,consumption_MW,number_of_accounts,category
11390,2018,6,14454,"1,749.26",229,3
11391,2018,5,13042,97.407,101,3
11392,2018,3,13436,105.262,74,3
11393,2018,4,12822,712.544,285,3
11394,2018,4,13625,174.371,96,3
11395,2018,3,13084,"1,074.99",256,3
11396,2018,5,12074,246.853,149,3
11397,2018,3,12033,"1,625.52",531,3
11398,2018,6,13459,938.037,159,3
11399,2018,3,13308,154.759,119,3
11400,2018,5,13687,44.179,39,3
11401,2018,6,13224,"2,683.78",341,3
11402,2018,3,13103,2.393,7,3
11403,2018,6,14301,"3,870.91",610,3
11404,2018,5,12198,23.636,32,3
11405,2018,5,12306,"7,093.34","1,156",3
11406,2018,5,12139,17.009,42,3
11407,2018,5,12530,2.107,13,3
11408,2018,6,13614,23.057,20,3
11409,2018,6,12305,"6,747.33",981,3
11410,2018,4,13471,234.784,108,3
11411,2018,4,12078,"4,764.29","1,090",3
11412,2018,5,12130,53.595,50,3
11413,2018,3,12057,204.58,59,3
11414,2018,6,13350,"3,712.00",609,3
11415,2018,3,14480,504.674,131,3
11416,2018,5,14423,"1,060.10",304,3
11417,2018,4,12833,276.979,184,3
11418,2018,5,13028,73.492,66,3
11419,2018,3,14775,285.705,165,3
11420,2018,5,13607,"1,491.20",503,3
11421,2018,4,13321,88.454,60,3
11422,2018,6,13681,19.371,28,3
11423,2018,3,13428,570.917,114,3
11424,2018,6,13352,9.98,9,3
11425,2018,4,13622,222.982,142,3
11426,2018,4,13679,83.973,97,3
11427,2018,3,13329,929.903,156,3
11428,2018,5,14475,6.94,12,3
11429,2018,3,12523,94.871,135,3
11430,2018,4,12928,182.643,131,3
11431,2018,4,14895,"1,261.13",351,3
11432,2018,4,12809,397.478,151,3
11433,2018,6,14085,231.838,115,3
11434,2018,4,12166,51.554,43,3
11435,2018,5,14728,85.625,98,3
11436,2018,3,14757,159.916,234,3
11437,2018,3,14108,786.359,221,3
11438,2018,4,12817,639.269,238,3
11439,2018,5,13206,"6,228.86","1,086",3
11440,2018,6,12155,88.065,62,3
11441,2018,4,13135,"1,128.82",354,3
11442,2018,3,14546,"1,682.80",214,3
11443,2018,3,14423,994.657,304,3
11444,2018,6,12833,279.937,187,3
11445,2018,5,14075,"2,227.99",479,3
11446,2018,5,12953,"5,335.90",786,3
11447,2018,5,14209,"3,076.34",490,3
11448,2018,4,12117,298.644,203,3
11449,2018,6,12108,84.359,72,3
11450,2018,3,14126,69.668,77,3
11451,2018,4,13076,103.45,82,3
11452,2018,6,12912,87.687,77,3
11453,2018,4,12019,435.578,295,3
11454,2018,5,14060,15.894,23,3
11455,2018,4,14476,163.746,40,3
11456,2018,4,12043,"3,977.02",578,3
11457,2018,5,12845,"2,517.01",914,3
11458,2018,5,13061,20.867,31,3
11459,2018,5,13620,87.974,53,3
11460,2018,3,12837,11.083,24,3
11461,2018,3,12110,"15,772.75","1,924",3
11462,2018,5,14065,11.996,25,3
11463,2018,4,12110,"15,319.85","1,925",3
11464,2018,5,14057,656.737,350,3
11465,2018,6,14485,521.196,221,3
11466,2018,3,12155,98.467,60,3
11467,2018,3,13624,"1,013.85",492,3
11468,2018,6,12850,99.404,98,3
11469,2018,3,14782,222.229,109,3
11470,2018,5,14203,"31,167.65",622,3
11471,2018,4,12306,"6,951.08","1,161",3
11472,2018,3,12886,29.128,25,3
11473,2018,4,12031,9.209,19,3
11474,2018,5,13331,42.255,51,3
11475,2018,3,13619,"2,770.83",438,3
11476,2018,5,14738,587.885,193,3
11477,2018,5,14150,"41,466.61","2,143",3
11478,2018,3,14135,27.506,35,3
11479,2018,4,12836,70.572,109,3
11480,2018,5,12815,63.957,116,3
11481,2018,6,12072,812.901,181,3
11482,2018,3,14414,"5,907.07",454,3
11483,2018,4,14225,"7,592.93",505,3
11484,2018,6,14775,283.366,166,3
11485,2018,5,12182,"1,680.07",479,3
11486,2018,6,13204,"12,164.86","1,184",3
11487,2018,6,12144,"16,315.27","1,048",3
11488,2018,4,13459,875.302,152,3
11489,2018,4,12824,79.877,115,3
11490,2018,4,14203,"29,459.51",621,3
11491,2018,4,12209,"1,591.07",323,3
11492,2018,3,14040,176.77,106,3
11493,2018,3,13612,247.099,107,3
11494,2018,3,14218,"6,662.88",762,3
11495,2018,3,12887,"1,218.80",302,3
11496,2018,5,13103,2.452,7,3
11497,2018,4,13634,323.746,167,3
11498,2018,6,14020,"17,520.55","1,542",3
11499,2018,3,13693,17.198,73,3
11500,2018,5,12308,"5,216.23",525,3
11501,2018,6,13659,18.255,25,3
11502,2018,3,12841,12.448,31,3
11503,2018,4,12138,15.035,26,3
11504,2018,3,14733,45.116,42,3
11505,2018,5,13031,"4,149.38",694,3
11506,2018,3,12052,85.615,76,3
11507,2018,6,12927,51.538,44,3
11508,2018,3,12870,430.448,192,3
11509,2018,5,13144,62.589,33,3
11510,2018,6,14216,"4,012.54",937,3
11511,2018,5,13648,431.872,131,3
11512,2018,4,13677,7.325,11,3
11513,2018,3,13044,303.048,108,3
11514,2018,6,13029,920.955,345,3
11515,2018,6,12090,"1,687.37",349,3
11516,2018,5,12132,19.371,25,3
11517,2018,5,14216,"3,629.51",936,3
11518,2018,6,12177,23.707,20,3
11519,2018,3,14485,511.217,220,3
11520,2018,6,13329,842.273,156,3
11521,2018,5,12811,2.44,6,3
11522,2018,4,13029,"1,015.25",343,3
11523,2018,6,14143,499.32,66,3
11524,2018,4,12027,832.515,209,3
11525,2018,6,14738,610.476,193,3
11526,2018,3,12036,6.708,14,3
11527,2018,4,12878,42.816,54,3
11528,2018,3,14075,"2,317.73",480,3
11529,2018,5,14737,713.237,244,3
11530,2018,4,13403,"4,402.86",355,3
11531,2018,5,12926,72.229,43,3
11532,2018,4,13417,"1,093.72",226,3
11533,2018,4,13320,252.891,123,3
11534,2018,3,12205,"19,239.18","2,504",3
11535,2018,3,14783,149.565,49,3
11536,2018,5,13684,46.29,57,3
11537,2018,4,13123,62.241,41,3
11538,2018,3,12827,425.843,230,3
11539,2018,5,14218,"6,179.42",764,3
11540,2018,4,14560,14.054,26,3
11541,2018,6,12914,79.164,51,3
11542,2018,6,12182,"1,850.06",481,3
11543,2018,6,14784,55.208,60,3
11544,2018,4,13214,"6,746.76",604,3
11545,2018,5,13622,218.842,144,3
11546,2018,5,13646,158.952,174,3
11547,2018,6,13028,74.7,66,3
11548,2018,3,14226,"10,256.87","1,460",3
11549,2018,6,12138,11.042,26,3
11550,2018,6,12033,"1,382.08",528,3
11551,2018,5,13638,28.626,24,3
11552,2018,5,13303,10.828,29,3
11553,2018,6,13290,"2,208.86",60,3
11554,2018,3,14136,112.627,52,3
11555,2018,6,13668,"1,110.50",134,3
11556,2018,3,12064,20.754,27,3
11557,2018,6,12810,9.323,34,3
11558,2018,3,12303,"4,225.53",935,3
11559,2018,3,12056,376.438,180,3
11560,2018,5,14214,"9,702.15",629,3
11561,2018,6,14706,"2,532.25",410,3
11562,2018,4,13651,22.565,30,3
11563,2018,3,14760,"11,362.51","1,256",3
11564,2018,6,12843,7.669,21,3
11565,2018,4,13206,"6,430.29","1,094",3
11566,2018,5,14755,32.638,46,3
11567,2018,5,13045,"16,068.61","1,726",3
11568,2018,3,13431,209.195,92,3
11569,2018,6,12983,"2,563.94",760,3
11570,2018,4,13352,8.967,10,3
11571,2018,5,12140,168.473,64,3
11572,2018,4,14781,314.403,136,3
11573,2018,6,13440,"16,709.42","2,022",3
11574,2018,5,14228,"12,486.62","1,470",3
11575,2018,3,14143,344.364,66,3
11576,2018,3,13054,83.957,59,3
11577,2018,6,13035,"2,766.62",403,3
11578,2018,5,13074,471.377,174,3
11579,2018,3,13495,"1,355.57",220,3
11580,2018,4,13132,78.644,90,3
11581,2018,6,12062,33.501,40,3
11582,2018,3,12583,16.197,31,3
11583,2018,3,13406,59.414,47,3
11584,2018,6,12170,57.677,27,3
11585,2018,4,12009,"1,244.47",391,3
11586,2018,4,13066,"2,912.81",574,3
11587,2018,4,14770,589.182,146,3
11588,2018,4,14880,169.127,77,3
11589,2018,4,13158,140.052,78,3
11590,2018,3,13424,"2,226.18",159,3
11591,2018,3,12839,"2,534.24",590,3
11592,2018,4,14042,302.178,168,3
11593,2018,5,14760,"11,343.16","1,257",3
11594,2018,5,14752,8.29,22,3
11595,2018,5,12859,50.253,70,3
11596,2018,6,14150,"43,508.88","2,141",3
11597,2018,3,12851,26.681,34,3
11598,2018,3,12008,28.807,20,3
11599,2018,3,14004,3.104,6,3
11600,2018,6,13036,"1,745.34",447,3
11601,2018,3,14215,"13,070.02",856,3
11602,2018,3,14752,11.782,22,3
11603,2018,3,12106,368.002,178,3
11604,2018,6,14094,"2,000.41",455,3
11605,2018,4,13648,454.929,128,3
11606,2018,3,13470,14.373,30,3
11607,2018,3,12832,9.239,20,3
11608,2018,5,13416,258.355,119,3
11609,2018,5,14712,369.252,278,3
11610,2018,3,12173,81.368,87,3
11611,2018,6,14226,"11,516.41","1,450",3
11612,2018,3,13122,56.794,36,3
11613,2018,4,14772,56.923,76,3
11614,2018,6,13090,"6,879.41",942,3
11615,2018,4,12084,"1,937.27",417,3
11616,2018,3,13078,"1,961.74",314,3
11617,2018,5,13608,79.325,67,3
11618,2018,5,14212,"1,614.75",362,3
11619,2018,3,12953,"5,874.93",786,3
11620,2018,4,12194,8.29,15,3
11621,2018,4,13152,"1,077.52",226,3
11622,2018,4,14201,"4,965.16",674,3
11623,2018,5,12801,"11,825.74","1,069",3
11624,2018,4,12130,61.721,50,3
11625,2018,6,13360,159.288,115,3
11626,2018,5,13601,"18,443.16","2,634",3
11627,2018,4,12137,95.829,94,3
11628,2018,6,13640,92.061,71,3
11629,2018,3,12194,8.159,15,3
11630,2018,5,12832,7.62,19,3
11631,2018,6,12205,"20,439.87","2,507",3
11632,2018,4,14733,41.254,42,3
11633,2018,4,13044,316.595,108,3
11634,2018,4,13345,26.252,13,3
11635,2018,5,13205,"3,043.29",436,3
11636,2018,6,14217,"4,833.09",914,3
11637,2018,4,14706,"2,693.86",407,3
11638,2018,5,13208,"5,690.33",960,3
11639,2018,6,14525,793.78,169,3
11640,2018,5,13076,103.427,83,3
11641,2018,5,12019,420.6,296,3
11642,2018,3,13638,23.636,24,3
11643,2018,5,12817,665.388,240,3
11644,2018,6,14057,772.392,350,3
11645,2018,4,12047,"5,678.11",975,3
11646,2018,3,13159,"1,224.22",285,3
11647,2018,6,13122,60.859,38,3
11648,2018,3,13616,208.4,63,3
11649,2018,3,13417,"1,096.28",226,3
11650,2018,5,12134,409.644,309,3
11651,2018,5,12831,"3,774.26",730,3
11652,2018,3,13144,58.794,32,3
11653,2018,3,14203,"29,780.61",620,3
11654,2018,5,13431,284.954,97,3
11655,2018,4,12841,11.685,32,3
11656,2018,6,12859,57.353,70,3
11657,2018,3,13202,"17,953.13","1,027",3
11658,2018,6,13365,"6,439.50",458,3
11659,2018,6,13679,92.119,103,3
11660,2018,5,12131,28.058,24,3
11661,2018,4,13144,62.313,32,3
11662,2018,5,13118,26.941,46,3
11663,2018,3,12308,"4,486.75",529,3
11664,2018,3,13608,87.394,67,3
11665,2018,4,13090,"6,737.95",942,3
11666,2018,5,14722,384.603,201,3
11667,2018,6,13607,"1,614.92",504,3
11668,2018,6,12130,57.848,49,3
11669,2018,5,14422,253.225,135,3
11670,2018,3,13152,"1,033",228,3
11671,2018,4,12059,88.839,67,3
11672,2018,4,14213,"4,089.03",786,3
11673,2018,3,13157,235.203,120,3
11674,2018,4,12810,18.803,34,3
11675,2018,5,12523,91.022,137,3
11676,2018,3,12186,"1,512.58",330,3
11677,2018,3,14058,808.907,233,3
11678,2018,4,13646,148.334,168,3
11679,2018,4,14304,"73,856.71","1,885",3
11680,2018,6,12822,"1,014.05",286,3
11681,2018,5,12871,534.275,230,3
11682,2018,6,13135,"1,110.10",356,3
11683,2018,3,12831,"3,780.44",724,3
11684,2018,5,14204,"5,110.61",500,3
11685,2018,5,14202,"21,694.92","1,546",3
11686,2018,3,13162,84.822,43,3
11687,2018,4,13290,"2,316.61",60,3
11688,2018,4,12010,"11,750.24","1,595",3
11689,2018,5,13452,685.753,220,3
11690,2018,4,13495,"1,286.47",217,3
11691,2018,6,13158,103.179,79,3
11692,2018,6,14756,21.879,13,3
11693,2018,3,13641,16.752,32,3
11694,2018,3,14787,13.964,30,3
11695,2018,5,12095,"9,242.39",798,3
11696,2018,4,12023,143.696,88,3
11697,2018,4,12831,"3,615.66",727,3
11698,2018,4,13138,67.585,40,3
11699,2018,3,13606,340.935,115,3
11700,2018,6,13403,"4,238.03",351,3
11701,2018,5,13440,"16,040.35","2,020",3
11702,2018,6,12085,"1,456.13",134,3
11703,2018,3,14731,"2,208.47",321,3
11704,2018,5,12190,81.267,68,3
11705,2018,6,12928,156.415,135,3
11706,2018,4,12866,"25,670.54","2,827",3
11707,2018,3,13076,102.102,82,3
11708,2018,6,13424,"2,365.27",159,3
11709,2018,5,13338,78.398,102,3
11710,2018,5,13029,896.019,344,3
11711,2018,3,12070,43.498,53,3
11712,2018,3,12053,316.486,166,3
11713,2018,3,13057,"24,487.85","1,424",3
11714,2018,5,13357,31.582,45,3
11715,2018,5,13090,"6,552.45",939,3
11716,2018,4,12303,"4,194.14",939,3
11717,2018,5,12159,"1,373.53",288,3
11718,2018,3,13469,73.77,72,3
11719,2018,5,13114,"1,011.31",307,3
11720,2018,4,12095,"9,487.76",795,3
11721,2018,5,12148,318.289,148,3
11722,2018,6,12209,"1,868.54",322,3
11723,2018,5,13325,71.01,46,3
11724,2018,5,14126,92.859,77,3
11725,2018,6,12043,"3,282.82",580,3
11726,2018,5,13157,242.492,129,3
11727,2018,6,14103,"10,043.68",591,3
11728,2018,3,13087,24.9,23,3
11729,2018,6,13074,502.871,177,3
11730,2018,4,14782,230.647,109,3
11731,2018,3,13670,24.76,24,3
11732,2018,4,13052,243.815,108,3
11733,2018,4,13433,87.877,65,3
11734,2018,5,14091,35.125,54,3
11735,2018,3,14072,"8,481.64",797,3
11736,2018,4,13045,"17,431.71","1,719",3
11737,2018,4,13694,173.804,99,3
11738,2018,4,12523,94.813,134,3
11739,2018,3,12844,48.463,34,3
11740,2018,4,14075,"2,477.05",480,3
11741,2018,6,12844,36.977,34,3
11742,2018,4,12170,51.614,27,3
11743,2018,6,12583,13.5,31,3
11744,2018,3,12989,21.223,48,3
11745,2018,5,12927,51.422,43,3
11746,2018,3,12108,92.06,69,3
11747,2018,5,13691,70.236,82,3
11748,2018,4,13084,"1,068.16",174,3
11749,2018,3,12208,"12,148.99",941,3
11750,2018,4,12927,37.123,43,3
11751,2018,6,14068,"4,890.47",285,3
11752,2018,3,14202,"21,520.26","1,541",3
11753,2018,4,12157,779.137,250,3
11754,2018,5,13352,9.586,10,3
11755,2018,4,13637,"1,072.19",252,3
11756,2018,6,14001,"3,170.34",303,3
11757,2018,3,12866,"25,681.88","2,826",3
11758,2018,4,14208,"2,272.29",217,3
11759,2018,3,13135,"1,112.33",356,3
11760,2018,3,14204,"5,045.60",495,3
11761,2018,3,12078,"4,821.19","1,089",3
11762,2018,4,12052,116.328,77,3
11763,2018,6,12071,10.819,19,3
11764,2018,5,14718,298.071,138,3
11765,2018,6,14227,"2,320.00",53,3
11766,2018,5,13219,"3,333.70",411,3
11767,2018,3,13353,8.684,16,3
11768,2018,5,12123,321.73,238,3
11769,2018,6,13619,"3,572.09",440,3
11770,2018,4,12116,45,37,3
11771,2018,5,13672,131.378,48,3
11772,2018,4,12513,144.167,112,3
11773,2018,6,14482,"3,036.07",511,3
11774,2018,6,12308,"5,124.52",524,3
11775,2018,6,14748,2.194,13,3
11776,2018,5,12166,47.636,43,3
11777,2018,3,13501,"10,776.67","1,443",3
11778,2018,6,12809,349.278,152,3
11779,2018,6,14008,16.205,48,3
11780,2018,6,14623,8.205,36,3
11781,2018,4,12939,31.104,26,3
11782,2018,6,13123,89.522,47,3
11783,2018,6,14108,807.437,220,3
11784,2018,3,14770,615.831,145,3
11785,2018,6,13054,62.615,59,3
11786,2018,5,12071,11.426,19,3
11787,2018,6,12824,173.458,127,3
11788,2018,4,14072,"8,342.18",798,3
11789,2018,3,13626,350.868,106,3
11790,2018,5,13203,"4,066.14",625,3
11791,2018,5,14782,186.661,109,3
11792,2018,5,13614,22.005,20,3
11793,2018,4,12302,"7,438.33","1,250",3
11794,2018,3,14225,"9,320.16",507,3
11795,2018,6,14701,"1,026.69",444,3
11796,2018,4,14068,"4,493.93",284,3
11797,2018,6,13477,52.807,36,3
11798,2018,5,13084,"1,033.56",258,3
11799,2018,3,13132,79.416,90,3
11800,2018,5,13320,213.103,129,3
11801,2018,5,12137,85.174,94,3
11802,2018,6,14757,228.119,236,3
11803,2018,5,13626,295.599,105,3
11804,2018,6,13646,212.403,176,3
11805,2018,6,12061,"3,452.36",569,3
11806,2018,6,13039,"6,758.13",718,3
11807,2018,6,13612,198.799,109,3
11808,2018,4,14120,"10,921.21","1,811",3
11809,2018,3,12966,131.478,89,3
11810,2018,4,13666,28.069,14,3
11811,2018,5,14120,"10,783.08","1,810",3
11812,2018,6,12816,719.408,255,3
11813,2018,5,13490,491.939,128,3
11814,2018,3,12071,10.287,19,3
11815,2018,3,14091,44.615,55,3
11816,2018,5,13312,11.964,27,3
11817,2018,4,13661,163.013,73,3
11818,2018,5,12033,"1,331.46",532,3
11819,2018,6,14731,"1,482.34",321,3
11820,2018,4,13685,389.931,182,3
11821,2018,4,12057,194.487,59,3
11822,2018,4,12028,12.847,33,3
11823,2018,3,12065,"6,056.44","1,351",3
11824,2018,4,14784,35.874,56,3
11825,2018,5,14770,603.683,144,3
11826,2018,3,12137,101.531,94,3
11827,2018,6,13152,"1,261.67",228,3
11828,2018,5,12209,"1,543.55",322,3
11829,2018,6,14464,613.405,262,3
11830,2018,5,13437,45.275,45,3
11831,2018,6,12066,81.169,99,3
11832,2018,4,12204,"7,487.10",725,3
11833,2018,5,12210,"4,442.93",912,3
11834,2018,3,12983,"2,647.87",752,3
11835,2018,6,12976,2.414,14,3
11836,2018,3,13655,347.517,48,3
11837,2018,5,12993,210.178,162,3
11838,2018,3,12066,98.135,98,3
11839,2018,4,13021,6.848,23,3
11840,2018,5,13403,"4,083.04",354,3
11841,2018,5,12305,"6,412.34",982,3
11842,2018,6,13486,77.365,41,3
11843,2018,4,12025,518.29,268,3
11844,2018,5,12534,"9,745.84","1,623",3
11845,2018,6,12530,2.572,13,3
11846,2018,5,12302,"7,657.06","1,248",3
11847,2018,3,13684,51.878,57,3
11848,2018,6,12041,58.519,37,3
11849,2018,6,13066,"3,175.05",573,3
11850,2018,3,12836,77.035,109,3
11851,2018,6,14787,17.677,29,3
11852,2018,5,13037,"1,998.12",399,3
11853,2018,6,13410,134.278,44,3
11854,2018,4,13204,"11,589.84","1,183",3
11855,2018,4,13669,"5,818.58",733,3
11856,2018,4,12041,68.286,36,3
11857,2018,5,13628,14.691,12,3
11858,2018,4,14103,"9,279.53",593,3
11859,2018,3,12912,92.017,76,3
11860,2018,6,13114,"1,128.29",319,3
11861,2018,6,14753,161.131,116,3
11862,2018,3,14150,"43,315.02","2,150",3
11863,2018,6,14223,"2,322.70",531,3
11864,2018,5,14135,23.425,35,3
11865,2018,6,14136,75.18,52,3
11866,2018,6,13641,40.782,36,3
11867,2018,6,13436,84.653,75,3
11868,2018,3,12198,24.734,32,3
11869,2018,6,12986,5.155,30,3
11870,2018,6,14752,8.675,22,3
11871,2018,5,12197,216.891,144,3
11872,2018,6,13407,54.447,112,3
11873,2018,5,13668,"1,056.16",134,3
11874,2018,4,12913,90.109,53,3
11875,2018,3,13438,258.775,169,3
11876,2018,4,13659,23.631,24,3
11877,2018,5,13619,"3,516.11",440,3
11878,2018,3,13317,905.882,227,3
11879,2018,6,14737,845.482,244,3
11880,2018,3,13339,558.747,324,3
11881,2018,4,12870,424.822,158,3
11882,2018,5,14733,33.955,42,3
11883,2018,6,12122,539.643,255,3
11884,2018,3,12939,28.401,26,3
11885,2018,6,14435,139.511,148,3
11886,2018,4,12140,167.68,63,3
11887,2018,3,13032,"3,647.31",694,3
11888,2018,4,13103,2.715,7,3
11889,2018,6,13087,33.233,23,3
11890,2018,5,13324,34.393,59,3
11891,2018,6,13428,557.719,114,3
11892,2018,6,14028,555.661,82,3
11893,2018,3,14132,"4,377.57",357,3
11894,2018,4,12205,"19,016.72","2,500",3
11895,2018,3,12571,26.615,16,3
11896,2018,3,13669,"5,905.97",726,3
11897,2018,5,13304,402.418,173,3
11898,2018,4,13494,27.681,40,3
11899,2018,5,13624,925.566,513,3
11900,2018,5,14058,748.904,232,3
11901,2018,5,13319,206.857,68,3
11902,2018,3,12843,10.221,21,3
11903,2018,4,13120,378.934,89,3
11904,2018,4,12887,"1,200.31",298,3
11905,2018,4,12149,3.543,9,3
11906,2018,4,13162,79.403,43,3
11907,2018,5,14546,"1,656.51",214,3
11908,2018,4,12186,"1,548.47",331,3
11909,2018,5,12027,818.038,199,3
11910,2018,6,13051,4.863,9,3
11911,2018,6,13069,"17,525.21","1,231",3
11912,2018,5,12180,"23,942.66","2,991",3
11913,2018,3,12084,"1,989.87",418,3
11914,2018,5,13406,83.808,46,3
11915,2018,5,12303,"4,114.92",753,3
11916,2018,6,12203,"12,824.70","1,572",3
11917,2018,4,13365,"6,396.07",462,3
11918,2018,6,13502,"15,863.04","1,805",3
11919,2018,6,13138,64.999,40,3
11920,2018,6,13655,366.037,48,3
11921,2018,4,12815,77.653,116,3
11922,2018,6,13354,280.902,108,3
11923,2018,4,13063,298.592,89,3
11924,2018,6,13433,86.242,70,3
11925,2018,5,14081,706.167,134,3
11926,2018,4,14125,830.912,137,3
11927,2018,6,13162,117.145,44,3
11928,2018,4,12134,381.575,308,3
11929,2018,5,14174,672.032,252,3
11930,2018,4,12993,252.769,158,3
11931,2018,6,14201,"3,851.23",671,3
11932,2018,5,14085,211.559,116,3
11933,2018,6,13454,22.972,39,3
11934,2018,6,12084,"2,009.67",418,3
11935,2018,5,12085,"1,446.40",133,3
11936,2018,4,13324,30.104,56,3
11937,2018,4,12155,99.759,60,3
11938,2018,3,12144,"15,584.84","1,046",3
11939,2018,3,12307,850.678,274,3
11940,2018,4,14226,"10,311.13","1,460",3
11941,2018,5,12065,"5,571.84","1,349",3
11942,2018,4,12816,772.639,256,3
11943,2018,5,14217,"4,293.66",914,3
11944,2018,5,12981,7.453,11,3
11945,2018,5,12121,72.905,59,3
11946,2018,5,13159,"1,101.09",280,3
11947,2018,4,12534,"9,111.67","1,624",3
11948,2018,4,14060,20.051,23,3
11949,2018,4,13032,"3,491.06",702,3
11950,2018,5,13477,69.983,37,3
11951,2018,6,13057,"25,450.83","1,424",3
11952,2018,6,12534,"10,308.29","1,619",3
11953,2018,3,13620,96.844,54,3
11954,2018,5,13661,144.968,77,3
11955,2018,3,14085,285.864,116,3
11956,2018,6,14006,"2,302.14",430,3
11957,2018,6,14221,"20,180.86","2,669",3
11958,2018,4,12846,464.354,184,3
11959,2018,6,12197,214.673,145,3
11960,2018,6,13321,89.866,60,3
11961,2018,3,12148,347.009,144,3
11962,2018,6,12047,"5,843.70",977,3
11963,2018,3,14213,"4,218.02",787,3
11964,2018,5,12025,501.863,279,3
11965,2018,4,14221,"18,568.80","2,674",3
11966,2018,3,13677,9.138,11,3
11967,2018,3,13320,228.635,123,3
11968,2018,4,13626,322.825,105,3
11969,2018,6,14543,746.345,154,3
11970,2018,3,12302,"7,586.97","1,251",3
11971,2018,6,14092,"2,533.55",503,3
11972,2018,4,12953,"5,732.09",784,3
11973,2018,4,12175,23.306,37,3
11974,2018,5,12062,33.45,40,3
11975,2018,3,14880,140.445,72,3
11976,2018,5,12057,185.048,60,3
11977,2018,3,14571,70.894,115,3
11978,2018,5,13694,168.966,99,3
11979,2018,5,12170,38.779,26,3
11980,2018,6,12175,18.086,38,3
11981,2018,3,14212,"1,861.51",352,3
11982,2018,3,13661,154.614,72,3
11983,2018,4,13684,48.472,57,3
11984,2018,5,12094,87.736,93,3
11985,2018,4,12521,12.4,22,3
11986,2018,4,13472,59.497,41,3
11987,2018,4,14214,"9,181.48",628,3
11988,2018,4,12839,"2,589.13",586,3
11989,2018,3,14028,566.275,81,3
11990,2018,4,12033,"1,474.31",532,3
11991,2018,3,12172,24.157,27,3
11992,2018,4,14081,754.777,131,3
11993,2018,3,14208,"2,435.83",220,3
11994,2018,3,12063,5.134,13,3
11995,2018,3,12926,93.268,45,3
11996,2018,5,13676,"9,308.87",841,3
11997,2018,5,12177,21.232,20,3
11998,2018,6,14214,"10,200.07",629,3
11999,2018,4,14543,727.228,154,3
12000,2018,3,12993,254.09,163,3
12001,2018,4,13697,69.4,54,3
12002,2018,5,14301,"3,539.08",608,3
12003,2018,6,13634,304.856,174,3
12004,2018,4,14206,"6,979.23",679,3
12005,2018,5,13407,59.356,111,3
12006,2018,5,13039,"6,138.18",718,3
12007,2018,6,12851,27.916,35,3
12008,2018,6,13020,21.134,12,3
12009,2018,4,12185,57.307,65,3
12010,2018,5,14623,8.423,36,3
12011,2018,6,12134,409.448,313,3
12012,2018,5,12010,"11,268.50","1,599",3
12013,2018,6,12027,873.28,197,3
12014,2018,5,13138,58.84,40,3
12015,2018,6,12139,24.679,42,3
12016,2018,3,13211,"4,062.54",391,3
12017,2018,3,13325,61.038,46,3
12018,2018,5,12041,67.61,36,3
12019,2018,5,13635,50.015,52,3
12020,2018,6,13413,"14,639.24","1,082",3
12021,2018,5,13436,128.445,74,3
12022,2018,3,13158,169.943,78,3
12023,2018,4,14411,"6,068.47",779,3
12024,2018,4,12861,25.49,40,3
12025,2018,4,14094,"1,684.09",448,3
12026,2018,6,13031,"5,015.31",693,3
12027,2018,3,13416,264.358,119,3
12028,2018,5,13616,177.354,63,3
12029,2018,3,13039,"5,865.66",711,3
12030,2018,6,14422,314.61,135,3
12031,2018,3,14081,750.334,134,3
12032,2018,3,13112,83.98,42,3
12033,2018,5,12069,2.481,10,3
12034,2018,6,13691,121.422,84,3
12035,2018,3,14420,"7,723.40",987,3
12036,2018,4,12981,10.034,10,3
12037,2018,3,13433,85.336,66,3
12038,2018,4,13693,19.373,78,3
12039,2018,4,13116,553.409,74,3
12040,2018,3,14094,"1,680.69",444,3
12041,2018,3,13290,"2,609.46",60,3
12042,2018,5,13469,62.239,72,3
12043,2018,3,12166,50.256,41,3
12044,2018,6,12137,87.836,95,3
12045,2018,6,12969,23.588,23,3
12046,2018,5,13202,"18,904.10","1,024",3
12047,2018,4,14422,280.747,135,3
12048,2018,4,12164,234.649,122,3
12049,2018,4,12811,2.585,6,3
12050,2018,4,13614,25.476,20,3
12051,2018,3,12122,517.753,254,3
12052,2018,6,12980,122.275,64,3
12053,2018,4,13122,64.037,36,3
12054,2018,5,13643,70.183,35,3
12055,2018,5,13685,419.754,183,3
12056,2018,3,13607,"1,457.17",492,3
12057,2018,4,12123,326.136,241,3
12058,2018,3,12210,"4,588.48",911,3
12059,2018,3,14560,16.309,26,3
12060,2018,6,13650,293.487,142,3
12061,2018,4,12989,20.508,48,3
12062,2018,6,14779,242.371,67,3
12063,2018,6,14131,500.975,211,3
12064,2018,3,12130,59.173,50,3
12065,2018,5,13104,"2,843.97",557,3
12066,2018,3,12061,"3,232.06",565,3
12067,2018,5,14103,"10,054.73",593,3
12068,2018,6,12808,14.9,40,3
12069,2018,6,12513,121.043,112,3
12070,2018,4,13681,21.583,29,3
12071,2018,5,12930,19.758,24,3
12072,2018,6,13304,391.005,172,3
12073,2018,4,13202,"17,853.73","1,027",3
12074,2018,6,13625,169.965,96,3
12075,2018,4,12182,"1,857.00",478,3
12076,2018,4,14747,201.947,70,3
12077,2018,4,12070,46.96,53,3
12078,2018,3,12177,20.311,20,3
12079,2018,6,14487,547.018,265,3
